product_id,product_name,traffic_cnt,click_cnt,conversion_rate,content_interact_cnt,new_user_cnt,service_rating,sales_amount,sales_cnt,visitor_cnt,stat_date,etl_time
P01127753,美妆个护_款式606,8827,1542,0.1813,113,1226,4.9,10710403.62,7671,7287,2025-07-20,2025-07-31 10:30:30.562926
P53808531,服装鞋帽_款式607,1292,370,0.1003,324,373,4.5,1509500.92,653,921,2025-07-05,2025-07-31 10:30:30.562926
P79596235,家居用品_款式608,8540,3240,0.276,188,1626,4.4,6252194.79,1347,5502,2025-07-28,2025-07-31 10:30:30.562926
P24338397,家居用品_款式609,6968,790,0.1147,81,1469,4.8,10298812.45,2237,4282,2025-07-19,2025-07-31 10:30:30.562926
P57453197,美妆个护_款式610,1626,298,0.159,21,358,3.2,7315062.96,1542,1344,2025-07-27,2025-07-31 10:30:30.562926
P63337829,服装鞋帽_款式611,6113,1634,0.0341,204,1722,4.9,179083.08,99,4686,2025-07-08,2025-07-31 10:30:30.562926
P78297695,电子产品_款式612,4902,875,0.1472,190,1863,4.3,1695219.68,539,2941,2025-07-01,2025-07-31 10:30:30.562926
P65245930,服装鞋帽_款式613,2616,539,0.2075,97,885,4.4,649647.15,313,1766,2025-07-21,2025-07-31 10:30:30.562926
P50924368,服装鞋帽_款式614,5251,1978,0.0136,54,2152,3.6,19778549.84,5227,3846,2025-07-12,2025-07-31 10:30:30.562926
P64540118,家居用品_款式615,3626,590,0.2208,465,562,4.1,2689552.8,1740,2186,2025-07-25,2025-07-31 10:30:30.562926
P85395052,电子产品_款式616,7357,3245,0.1166,127,3325,3.9,593893.88,4841,5028,2025-07-26,2025-07-31 10:30:30.562926
P39345050,服装鞋帽_款式617,9231,4196,0.0876,188,4500,4.0,26634383.92,6232,6866,2025-07-12,2025-07-31 10:30:30.562926
P65645232,服装鞋帽_款式618,6630,2086,0.2322,404,739,4.0,7422486.12,2372,4312,2025-07-13,2025-07-31 10:30:30.562926
P08199753,服装鞋帽_款式619,7318,2761,0.2431,399,2158,4.1,12217339.2,5680,5589,2025-07-22,2025-07-31 10:30:30.562926
P74651730,家居用品_款式620,5171,1468,0.2487,310,894,3.8,2391343.65,1839,4064,2025-07-28,2025-07-31 10:30:30.562926
P87347647,电子产品_款式621,8560,3840,0.0836,355,1140,3.6,28707736.2,6254,7038,2025-07-03,2025-07-31 10:30:30.562926
P55828066,食品饮料_款式622,9923,3918,0.1021,290,2331,4.4,16661484.18,3762,7935,2025-07-06,2025-07-31 10:30:30.562926
P21229957,美妆个护_款式623,3470,481,0.1285,461,1030,4.4,449448.36,3273,2186,2025-07-14,2025-07-31 10:30:30.562926
P48557996,服装鞋帽_款式624,1508,169,0.2996,74,492,3.5,280086.0,120,1318,2025-07-30,2025-07-31 10:30:30.562926
P19935250,美妆个护_款式625,3582,816,0.047,205,1490,3.4,1172090.84,356,3146,2025-07-08,2025-07-31 10:30:30.562926
P06298009,家居用品_款式626,5561,819,0.1894,84,940,4.1,3787355.34,3313,4139,2025-07-08,2025-07-31 10:30:30.562926
P07206721,服装鞋帽_款式627,9937,1586,0.2602,462,3279,4.6,21681050.24,8728,8908,2025-07-14,2025-07-31 10:30:30.562926
P55636316,家居用品_款式628,6962,1152,0.0461,480,1268,4.0,3190810.44,5476,4390,2025-07-25,2025-07-31 10:30:30.562926
P34323110,服装鞋帽_款式629,2028,825,0.2549,53,582,3.0,5571174.3,1538,1614,2025-07-28,2025-07-31 10:30:30.562926
P91365370,食品饮料_款式630,2811,1116,0.2646,102,451,4.1,398584.67,1969,1933,2025-07-23,2025-07-31 10:30:30.562926
P94238814,美妆个护_款式631,6102,2739,0.1932,137,736,5.0,6550232.52,1338,5332,2025-07-08,2025-07-31 10:30:30.562926
P88571120,电子产品_款式632,9173,2640,0.1717,31,2080,4.5,34753407.75,7785,5727,2025-07-28,2025-07-31 10:30:30.562926
P71357849,电子产品_款式633,3172,593,0.076,413,757,4.0,2746285.5,2523,2679,2025-07-08,2025-07-31 10:30:30.562926
P65584911,服装鞋帽_款式634,2407,1094,0.2915,396,877,4.5,571681.14,194,1884,2025-07-04,2025-07-31 10:30:30.562926
P11750560,食品饮料_款式635,9759,2041,0.0708,442,4653,4.3,14625611.0,3575,8517,2025-07-15,2025-07-31 10:30:30.562926
P20369706,食品饮料_款式636,3749,947,0.0907,229,444,4.2,2070319.33,1921,3209,2025-07-22,2025-07-31 10:30:30.562926
P09014689,食品饮料_款式637,2098,755,0.1503,410,509,3.1,2878673.85,873,1740,2025-07-15,2025-07-31 10:30:30.562926
P24145901,食品饮料_款式638,6386,2541,0.0509,404,2901,3.2,21469543.66,5114,4217,2025-07-17,2025-07-31 10:30:30.562926
P42997870,美妆个护_款式639,4024,1682,0.0315,316,498,3.2,4106248.83,1119,2948,2025-07-07,2025-07-31 10:30:30.562926
P93082772,食品饮料_款式640,4871,2126,0.2628,188,1953,3.1,4045310.29,1379,2934,2025-07-03,2025-07-31 10:30:30.562926
P40884213,家居用品_款式641,685,147,0.0434,123,148,4.1,2174904.81,601,616,2025-07-07,2025-07-31 10:30:30.562926
P35833009,美妆个护_款式642,3661,1337,0.0192,195,1765,3.3,727114.21,347,3065,2025-07-04,2025-07-31 10:30:30.562926
P51538347,食品饮料_款式643,7137,2158,0.2048,296,2915,4.3,4582631.46,4377,5107,2025-07-16,2025-07-31 10:30:30.562926
P54498347,美妆个护_款式644,1704,561,0.0508,326,366,4.5,6577149.5,1318,1325,2025-07-21,2025-07-31 10:30:30.562926
P81462198,服装鞋帽_款式645,1071,178,0.1337,116,497,4.1,2220204.84,956,779,2025-07-06,2025-07-31 10:30:30.562926
P11616982,家居用品_款式646,7264,2815,0.0704,21,872,3.5,8020682.56,2272,5984,2025-07-16,2025-07-31 10:30:30.562926
P51204530,家居用品_款式647,4176,556,0.2327,214,1139,4.0,2457548.16,1216,2844,2025-07-15,2025-07-31 10:30:30.562926
P20864463,服装鞋帽_款式648,5700,823,0.2303,295,1882,4.6,1980979.35,4865,4450,2025-07-04,2025-07-31 10:30:30.562926
P20314726,美妆个护_款式649,3745,741,0.0289,402,778,4.0,42371.28,12,2739,2025-07-26,2025-07-31 10:30:30.562926
P55199453,食品饮料_款式650,3474,1471,0.1343,358,1341,3.9,417588.99,3171,2468,2025-07-30,2025-07-31 10:30:30.562926
P95845116,电子产品_款式651,2443,482,0.1203,160,786,3.3,4546044.46,1411,2170,2025-07-20,2025-07-31 10:30:30.562926
P66277095,食品饮料_款式652,5902,2443,0.2041,53,1199,4.0,3065836.48,4088,4823,2025-07-21,2025-07-31 10:30:30.562926
P04324149,食品饮料_款式653,5970,1632,0.1962,72,1821,4.3,3590770.32,1112,3886,2025-07-18,2025-07-31 10:30:30.562926
P06050273,美妆个护_款式654,4047,477,0.2015,279,680,4.0,1508584.0,3476,2720,2025-07-14,2025-07-31 10:30:30.562926
P18029213,食品饮料_款式655,9552,1035,0.2165,496,2871,4.9,1432688.4,2070,6191,2025-07-12,2025-07-31 10:30:30.562926
P97910632,食品饮料_款式656,578,58,0.1385,59,276,4.3,82494.72,336,500,2025-07-04,2025-07-31 10:30:30.562926
P58907676,服装鞋帽_款式657,8879,3908,0.1409,341,2005,3.2,14629829.28,5808,7163,2025-07-30,2025-07-31 10:30:30.562926
P13958910,服装鞋帽_款式658,3068,1499,0.0319,24,442,4.5,77583.52,848,2629,2025-07-04,2025-07-31 10:30:30.562926
P64521778,电子产品_款式659,1797,516,0.1106,479,830,3.7,81835.82,22,1250,2025-07-22,2025-07-31 10:30:30.562926
P66686864,食品饮料_款式660,5846,2734,0.2243,479,984,3.8,14748793.78,3023,4873,2025-07-03,2025-07-31 10:30:30.562926
P04859992,电子产品_款式661,3542,676,0.2565,233,642,3.1,407559.92,964,2175,2025-07-19,2025-07-31 10:30:30.562926
P63363811,服装鞋帽_款式662,9696,3311,0.1449,479,3234,4.9,1002970.5,350,6594,2025-07-20,2025-07-31 10:30:30.562926
P64699634,家居用品_款式663,7204,3089,0.0632,368,1719,4.4,22127269.65,5745,5856,2025-07-02,2025-07-31 10:30:30.562926
P15945062,美妆个护_款式664,3294,763,0.0786,41,768,5.0,761594.24,251,2467,2025-07-08,2025-07-31 10:30:30.562926
P68162937,电子产品_款式665,9900,1100,0.2617,26,3805,3.0,2652759.92,9106,6968,2025-07-05,2025-07-31 10:30:30.562926
P89726008,食品饮料_款式666,5823,2297,0.2965,176,2840,4.6,22248045.82,5681,5148,2025-07-06,2025-07-31 10:30:30.562926
P83409997,电子产品_款式667,2901,1250,0.0569,57,392,4.1,6649394.4,2640,2222,2025-07-13,2025-07-31 10:30:30.562926
P15089454,电子产品_款式668,2112,621,0.0705,93,491,4.3,321425.94,1101,1893,2025-07-21,2025-07-31 10:30:30.562926
P69969090,家居用品_款式669,5989,1333,0.2971,353,622,3.1,23021354.16,4793,4047,2025-07-03,2025-07-31 10:30:30.562926
P40249580,美妆个护_款式670,8867,2520,0.2832,77,4149,4.0,281419.49,2713,7938,2025-07-26,2025-07-31 10:30:30.562926
P74438520,食品饮料_款式671,1096,225,0.2269,51,186,3.5,1804395.03,701,920,2025-07-19,2025-07-31 10:30:30.562926
P55679788,食品饮料_款式672,4707,1175,0.09,134,1345,4.7,5327773.36,2444,3249,2025-07-29,2025-07-31 10:30:30.562926
P44910570,美妆个护_款式673,6167,870,0.1502,221,2860,3.3,1333817.28,2018,4581,2025-07-25,2025-07-31 10:30:30.562926
P86142374,美妆个护_款式674,2526,408,0.1954,472,846,3.2,696709.3,238,2034,2025-07-19,2025-07-31 10:30:30.562926
P76809652,食品饮料_款式675,8650,1471,0.2473,190,933,3.2,22291569.0,4635,6151,2025-07-20,2025-07-31 10:30:30.562926
P41868609,电子产品_款式676,9138,1930,0.0658,270,1519,3.1,1113298.8,1608,7508,2025-07-26,2025-07-31 10:30:30.562926
P42624559,食品饮料_款式677,8086,3829,0.2868,138,1476,3.3,2109849.95,3029,5104,2025-07-07,2025-07-31 10:30:30.562926
P73629983,电子产品_款式678,7456,1157,0.0908,452,1793,3.5,3264179.1,6293,6647,2025-07-07,2025-07-31 10:30:30.562926
P01435502,电子产品_款式679,4439,1476,0.282,233,1544,4.1,9996295.86,2187,3240,2025-07-16,2025-07-31 10:30:30.562926
P51225254,食品饮料_款式680,1167,137,0.2146,138,137,3.8,843614.82,873,968,2025-07-22,2025-07-31 10:30:30.562926
P29934216,服装鞋帽_款式681,6323,2343,0.2423,362,856,3.2,13421563.48,5659,5237,2025-07-28,2025-07-31 10:30:30.562926
P01703098,服装鞋帽_款式682,8494,2543,0.222,377,2190,4.3,4617848.04,4182,7148,2025-07-25,2025-07-31 10:30:30.562926
P81355949,家居用品_款式683,7838,2667,0.2168,181,2337,3.2,5120283.42,3346,5625,2025-07-09,2025-07-31 10:30:30.562926
P96829962,美妆个护_款式684,3334,786,0.2782,112,1394,4.6,14776220.1,3022,2097,2025-07-20,2025-07-31 10:30:30.562926
P22806885,食品饮料_款式685,2942,1176,0.1842,51,1462,3.7,7045806.4,2720,2206,2025-07-30,2025-07-31 10:30:30.562926
P14922983,家居用品_款式686,3530,1142,0.1838,296,1122,4.3,13134147.3,2862,2233,2025-07-15,2025-07-31 10:30:30.562926
P15059534,美妆个护_款式687,4873,2158,0.0945,458,1630,4.7,7520553.4,1780,3119,2025-07-08,2025-07-31 10:30:30.562926
P96498388,服装鞋帽_款式688,7529,3215,0.2338,295,953,3.7,3088458.84,4874,5084,2025-07-18,2025-07-31 10:30:30.562926
P98029300,家居用品_款式689,3493,1525,0.0287,468,440,4.0,234630.0,125,2411,2025-07-25,2025-07-31 10:30:30.562926
P77993265,家居用品_款式690,9921,4559,0.0691,64,4588,4.1,9857577.44,7082,6452,2025-07-23,2025-07-31 10:30:30.562926
P00919160,美妆个护_款式691,8700,2834,0.0688,169,1282,3.8,11453446.76,2378,7556,2025-07-03,2025-07-31 10:30:30.562926
P62370562,美妆个护_款式692,8381,1190,0.2916,481,1711,4.6,14450317.68,3768,7444,2025-07-05,2025-07-31 10:30:30.562926
P09179711,食品饮料_款式693,2350,1173,0.1436,254,311,4.3,9363246.93,1957,1951,2025-07-28,2025-07-31 10:30:30.562926
P44340874,食品饮料_款式694,9470,4422,0.1902,385,2176,4.3,7153492.17,1947,7156,2025-07-09,2025-07-31 10:30:30.562926
P75413340,电子产品_款式695,5878,2783,0.185,97,1983,4.9,14886979.8,4620,4004,2025-07-28,2025-07-31 10:30:30.562926
P75285930,电子产品_款式696,4914,657,0.1699,251,2367,3.0,1601264.7,1674,4200,2025-07-22,2025-07-31 10:30:30.562926
P16324847,电子产品_款式697,2190,283,0.0792,56,269,4.8,2630654.6,1490,1721,2025-07-06,2025-07-31 10:30:30.562926
P31172305,家居用品_款式698,5540,760,0.1325,99,920,3.4,5939236.85,4915,4915,2025-07-28,2025-07-31 10:30:30.562926
P47939568,家居用品_款式699,5856,1617,0.0322,200,2897,3.4,260124.12,142,4541,2025-07-08,2025-07-31 10:30:30.562926
P55684232,美妆个护_款式700,6704,2772,0.2538,344,840,4.4,18710903.2,4261,5750,2025-07-11,2025-07-31 10:30:30.562926
P02950558,服装鞋帽_款式701,3698,413,0.0802,286,1832,4.2,5589119.82,1698,3109,2025-07-05,2025-07-31 10:30:30.562926
P18900475,服装鞋帽_款式702,2009,635,0.2528,449,332,4.2,3713412.0,835,1410,2025-07-10,2025-07-31 10:30:30.562926
P13684137,美妆个护_款式703,905,330,0.1725,237,445,4.0,69655.52,418,710,2025-07-25,2025-07-31 10:30:30.562926
P34229409,食品饮料_款式704,6842,2265,0.2376,178,1628,4.1,5289438.71,3721,5640,2025-07-04,2025-07-31 10:30:30.562926
P26291784,家居用品_款式705,3557,1450,0.0472,105,1274,4.6,5864575.0,1250,2417,2025-07-30,2025-07-31 10:30:30.562926
P48229038,服装鞋帽_款式706,4619,1670,0.0456,158,2014,4.5,9792691.2,4608,3734,2025-07-06,2025-07-31 10:30:30.562926
P78826707,家居用品_款式707,3173,916,0.2479,472,641,3.7,1850237.72,2084,2337,2025-07-20,2025-07-31 10:30:30.562926
P52428146,美妆个护_款式708,3659,724,0.0857,380,1731,3.3,9494522.96,2522,2964,2025-07-20,2025-07-31 10:30:30.562926
P07057725,食品饮料_款式709,3429,1432,0.1769,466,640,4.9,2486366.28,1468,3018,2025-07-14,2025-07-31 10:30:30.562926
P63359489,服装鞋帽_款式710,3611,1041,0.2456,481,1407,4.4,3644114.76,2574,2581,2025-07-07,2025-07-31 10:30:30.562926
P58561026,美妆个护_款式711,6101,2159,0.2608,85,2109,3.5,2847599.24,2836,4192,2025-07-23,2025-07-31 10:30:30.562926
P05034873,食品饮料_款式712,4300,1228,0.1403,419,688,4.3,594529.26,1154,3576,2025-07-29,2025-07-31 10:30:30.562926
P05250261,美妆个护_款式713,2170,751,0.2259,432,754,4.7,68844.1,130,1423,2025-07-03,2025-07-31 10:30:30.562926
P10413758,食品饮料_款式714,5309,1071,0.2676,48,1802,3.6,1293027.12,1494,4773,2025-07-03,2025-07-31 10:30:30.562926
P64767803,家居用品_款式715,1828,557,0.2677,212,646,3.2,1266976.32,808,1144,2025-07-21,2025-07-31 10:30:30.562926
P35944128,家居用品_款式716,636,182,0.0752,323,136,3.6,253473.3,342,454,2025-07-29,2025-07-31 10:30:30.562926
P13475107,食品饮料_款式717,3500,755,0.2832,161,1576,4.2,7312310.56,1901,2875,2025-07-13,2025-07-31 10:30:30.562926
P01016218,美妆个护_款式718,2174,451,0.2138,272,284,4.0,7316852.66,2111,1793,2025-07-18,2025-07-31 10:30:30.562926
P00349890,家居用品_款式719,741,296,0.1616,124,217,4.2,994988.24,206,494,2025-07-29,2025-07-31 10:30:30.562926
P16800970,美妆个护_款式720,1471,278,0.02,194,383,3.5,772038.51,1241,1254,2025-07-23,2025-07-31 10:30:30.562926
P48980573,家居用品_款式721,752,192,0.0728,126,323,4.8,1272594.83,379,455,2025-07-30,2025-07-31 10:30:30.563926
P22962127,服装鞋帽_款式722,3488,1053,0.2014,310,1287,3.1,2486539.27,719,2837,2025-07-14,2025-07-31 10:30:30.563926
P35168345,食品饮料_款式723,665,74,0.1747,481,323,4.8,66702.22,221,430,2025-07-24,2025-07-31 10:30:30.563926
P23937607,美妆个护_款式724,6639,732,0.0816,447,2724,4.6,23471621.25,5775,5719,2025-07-09,2025-07-31 10:30:30.563926
P00866946,家居用品_款式725,8572,1002,0.1721,21,3873,4.2,657018.46,283,6243,2025-07-26,2025-07-31 10:30:30.563926
P77771854,电子产品_款式726,7722,781,0.2506,215,3550,3.9,7694858.6,4730,5300,2025-07-03,2025-07-31 10:30:30.563926
P81696390,电子产品_款式727,1275,538,0.2006,261,360,3.3,4027148.3,1070,925,2025-07-21,2025-07-31 10:30:30.563926
P08934661,服装鞋帽_款式728,7344,3474,0.2941,292,1288,4.5,9447062.91,6119,6394,2025-07-24,2025-07-31 10:30:30.563926
P67314944,电子产品_款式729,9142,3424,0.2151,119,968,4.4,3284766.64,3898,6670,2025-07-20,2025-07-31 10:30:30.563926
P32590837,美妆个护_款式730,1074,251,0.0331,438,358,4.4,323039.6,92,716,2025-07-15,2025-07-31 10:30:30.563926
P56051856,美妆个护_款式731,3419,1681,0.0936,340,1496,3.8,379902.6,180,2276,2025-07-11,2025-07-31 10:30:30.563926
P71806395,家居用品_款式732,8342,3240,0.0563,217,3714,4.5,665683.34,1459,6715,2025-07-05,2025-07-31 10:30:30.563926
P66283416,美妆个护_款式733,4490,1494,0.1165,397,1062,3.2,2597522.55,651,3592,2025-07-22,2025-07-31 10:30:30.563926
P99126646,美妆个护_款式734,6267,2140,0.2776,293,2146,4.2,2307851.02,2206,4122,2025-07-17,2025-07-31 10:30:30.563926
P28150148,服装鞋帽_款式735,9790,3175,0.0821,71,3799,4.4,16112830.36,3538,7306,2025-07-12,2025-07-31 10:30:30.563926
P45165475,电子产品_款式736,5106,2378,0.0998,29,1538,4.9,8991096.84,3156,3624,2025-07-22,2025-07-31 10:30:30.563926
P77855180,美妆个护_款式737,7148,1481,0.0427,27,2123,5.0,13300523.4,6297,4449,2025-07-29,2025-07-31 10:30:30.563926
P13644903,食品饮料_款式738,8350,2657,0.0362,143,4087,4.6,1144821.3,1470,7244,2025-07-20,2025-07-31 10:30:30.563926
P56917021,美妆个护_款式739,6966,2100,0.0231,294,810,4.4,2703456.8,6808,4380,2025-07-25,2025-07-31 10:30:30.563926
P91177243,家居用品_款式740,9503,2412,0.2758,474,4743,3.5,2608880.64,2976,7686,2025-07-17,2025-07-31 10:30:30.563926
P61550864,家居用品_款式741,9747,4709,0.2181,413,3893,3.7,16174375.0,4375,8503,2025-07-07,2025-07-31 10:30:30.563926
P37163787,家居用品_款式742,6949,1177,0.0431,266,3038,4.9,16394426.07,4213,4771,2025-07-01,2025-07-31 10:30:30.563926
P42934938,服装鞋帽_款式743,4796,2100,0.1128,276,1760,4.1,6163159.2,1320,2893,2025-07-22,2025-07-31 10:30:30.563926
P78658115,食品饮料_款式744,5193,2433,0.0627,55,1617,3.6,2582818.75,625,3501,2025-07-03,2025-07-31 10:30:30.563926
P88193022,电子产品_款式745,5710,2549,0.1973,57,2117,3.1,9501812.48,3968,4780,2025-07-26,2025-07-31 10:30:30.563926
P82317581,服装鞋帽_款式746,5513,1966,0.0822,167,2091,4.5,1266462.54,3402,3782,2025-07-29,2025-07-31 10:30:30.563926
P93401464,服装鞋帽_款式747,1341,302,0.1297,286,207,4.1,5571112.0,1145,804,2025-07-10,2025-07-31 10:30:30.563926
P28227774,电子产品_款式748,8703,3014,0.2973,34,2169,3.5,108073.68,871,5808,2025-07-04,2025-07-31 10:30:30.563926
P18136288,服装鞋帽_款式749,8555,3645,0.2899,274,2075,4.0,5564755.2,1744,5790,2025-07-23,2025-07-31 10:30:30.563926
P93366741,服装鞋帽_款式750,9658,1437,0.2372,95,4253,4.3,17750125.44,3552,6543,2025-07-26,2025-07-31 10:30:30.563926
P13147200,美妆个护_款式751,2355,239,0.1798,14,662,4.5,4620892.5,2250,1653,2025-07-26,2025-07-31 10:30:30.563926
P35041371,家居用品_款式752,4571,985,0.1416,332,1394,4.0,4057836.41,2369,3749,2025-07-20,2025-07-31 10:30:30.563926
P46408541,电子产品_款式753,3109,366,0.0627,228,699,4.0,5332656.66,2679,2335,2025-07-12,2025-07-31 10:30:30.563926
P64332390,电子产品_款式754,6297,1373,0.2701,210,962,4.3,5215678.0,4225,5071,2025-07-05,2025-07-31 10:30:30.563926
P74336709,服装鞋帽_款式755,8650,2055,0.1901,231,1347,4.6,1031579.16,361,7019,2025-07-12,2025-07-31 10:30:30.563926
P81307010,电子产品_款式756,8784,3227,0.2599,140,3068,4.8,338918.23,89,7578,2025-07-30,2025-07-31 10:30:30.563926
P89774131,电子产品_款式757,1970,434,0.0608,469,294,4.0,5795123.88,1482,1724,2025-07-09,2025-07-31 10:30:30.563926
P24210542,美妆个护_款式758,2406,260,0.1149,302,775,4.8,49512.6,45,2142,2025-07-04,2025-07-31 10:30:30.563926
P96028569,家居用品_款式759,6184,1703,0.1336,330,945,4.6,12522303.92,5726,4390,2025-07-25,2025-07-31 10:30:30.563926
P38710013,食品饮料_款式760,2124,782,0.0811,194,516,4.6,986143.8,303,1796,2025-07-04,2025-07-31 10:30:30.563926
P01791323,美妆个护_款式761,3550,405,0.1085,442,421,4.6,15451347.51,3217,2307,2025-07-26,2025-07-31 10:30:30.563926
P66492374,家居用品_款式762,4172,1999,0.1219,399,1604,3.5,4535844.06,2937,2573,2025-07-26,2025-07-31 10:30:30.563926
P28916828,电子产品_款式763,1529,203,0.0946,56,512,4.3,3753709.94,989,1000,2025-07-09,2025-07-31 10:30:30.563926
P44787920,电子产品_款式764,2987,1168,0.0648,96,769,3.8,1654984.0,2150,2436,2025-07-15,2025-07-31 10:30:30.563926
P88513103,美妆个护_款式765,2982,1433,0.1164,14,1089,3.5,2796870.83,701,2137,2025-07-16,2025-07-31 10:30:30.563926
P69374413,服装鞋帽_款式766,5376,2679,0.0785,65,1075,4.9,21503797.2,4465,4185,2025-07-26,2025-07-31 10:30:30.563926
P63837404,电子产品_款式767,2525,1178,0.1375,236,1057,4.0,299835.44,1198,1606,2025-07-30,2025-07-31 10:30:30.563926
P37903747,食品饮料_款式768,8387,4125,0.069,346,3709,3.3,4221923.82,1537,6386,2025-07-09,2025-07-31 10:30:30.563926
P83007356,美妆个护_款式769,7465,3728,0.0359,184,2338,4.7,438751.17,2847,5128,2025-07-18,2025-07-31 10:30:30.563926
P32511153,食品饮料_款式770,2441,1023,0.1474,77,444,4.0,40312.8,495,1580,2025-07-16,2025-07-31 10:30:30.563926
P28146996,家居用品_款式771,5753,2478,0.0158,38,1655,3.4,3127965.15,799,5132,2025-07-25,2025-07-31 10:30:30.563926
P58832859,家居用品_款式772,6325,2019,0.0664,102,2143,3.6,9005663.98,2482,4437,2025-07-16,2025-07-31 10:30:30.563926
P01865364,家居用品_款式773,7527,2927,0.206,69,2882,3.5,13444689.6,3440,5146,2025-07-10,2025-07-31 10:30:30.563926
P27236386,美妆个护_款式774,1211,139,0.0463,339,220,3.5,1293723.87,703,743,2025-07-29,2025-07-31 10:30:30.563926
P75761490,美妆个护_款式775,6723,1442,0.2876,420,3180,4.4,1620802.4,1211,4692,2025-07-10,2025-07-31 10:30:30.563926
P51396778,家居用品_款式776,9780,2301,0.1831,465,2529,3.3,14636752.65,8073,5902,2025-07-12,2025-07-31 10:30:30.563926
P94609711,电子产品_款式777,1926,331,0.2407,42,609,3.4,3895943.87,1237,1218,2025-07-15,2025-07-31 10:30:30.563926
P76685015,食品饮料_款式778,9516,2566,0.0102,339,3717,4.9,1927502.17,487,7049,2025-07-21,2025-07-31 10:30:30.563926
P99210126,服装鞋帽_款式779,5996,2572,0.1552,387,1183,4.2,5734639.68,5152,5201,2025-07-16,2025-07-31 10:30:30.563926
P47687903,服装鞋帽_款式780,5895,2399,0.2402,384,1934,4.0,9692989.84,3866,3774,2025-07-04,2025-07-31 10:30:30.563926
P92957913,服装鞋帽_款式781,3975,857,0.1973,116,1559,3.9,9418916.64,1904,3147,2025-07-18,2025-07-31 10:30:30.563926
P57363671,服装鞋帽_款式782,4378,1158,0.175,55,2148,4.2,5814753.28,1288,2768,2025-07-29,2025-07-31 10:30:30.563926
P64640904,服装鞋帽_款式783,710,249,0.1443,456,118,3.8,751220.75,175,494,2025-07-03,2025-07-31 10:30:30.563926
P91611118,美妆个护_款式784,6670,3319,0.2452,482,1359,3.5,233077.76,64,5412,2025-07-14,2025-07-31 10:30:30.563926
P18212117,服装鞋帽_款式785,2165,932,0.1415,161,279,3.1,678711.0,1884,1389,2025-07-02,2025-07-31 10:30:30.563926
P28694830,电子产品_款式786,8830,2352,0.2201,398,2673,3.9,284565.75,201,7362,2025-07-27,2025-07-31 10:30:30.563926
P34060353,美妆个护_款式787,1407,316,0.1363,254,415,3.8,4549334.4,1170,1251,2025-07-30,2025-07-31 10:30:30.563926
P58090367,家居用品_款式788,2161,757,0.245,91,1002,4.2,829941.84,1378,1318,2025-07-29,2025-07-31 10:30:30.563926
P41560039,美妆个护_款式789,4311,1545,0.1373,170,725,4.4,9169146.0,2674,2627,2025-07-13,2025-07-31 10:30:30.563926
P07201649,电子产品_款式790,7836,1720,0.0847,18,2388,3.1,6127250.01,1267,5749,2025-07-30,2025-07-31 10:30:30.563926
P78085183,食品饮料_款式791,667,286,0.221,368,99,4.4,344052.0,180,599,2025-07-04,2025-07-31 10:30:30.563926
P39060423,食品饮料_款式792,580,233,0.137,324,129,3.7,1202448.52,338,393,2025-07-24,2025-07-31 10:30:30.563926
P80041116,食品饮料_款式793,4083,699,0.1601,285,1156,4.9,13400691.2,2777,3156,2025-07-06,2025-07-31 10:30:30.563926
P97962896,家居用品_款式794,9653,2541,0.0594,395,4767,3.5,4346189.55,7299,6977,2025-07-02,2025-07-31 10:30:30.563926
P16812717,家居用品_款式795,8163,3185,0.1025,245,3353,3.9,5244874.88,2653,5375,2025-07-02,2025-07-31 10:30:30.563926
P47749765,电子产品_款式796,8451,3211,0.2526,208,2587,4.9,23862117.67,5371,6803,2025-07-28,2025-07-31 10:30:30.563926
P90135425,服装鞋帽_款式797,2601,1083,0.2212,245,1297,4.7,5236209.58,1526,2198,2025-07-27,2025-07-31 10:30:30.563926
P38567119,美妆个护_款式798,2058,361,0.0156,130,640,3.2,3099457.76,1372,1244,2025-07-07,2025-07-31 10:30:30.563926
P34379152,服装鞋帽_款式799,1922,717,0.0164,317,663,4.3,1313453.88,1453,1201,2025-07-13,2025-07-31 10:30:30.563926
P72280486,电子产品_款式800,2668,1313,0.0462,241,1005,3.3,1997257.23,681,1797,2025-07-24,2025-07-31 10:30:30.563926
P02743033,家居用品_款式801,6681,2919,0.0376,296,1655,3.8,478065.0,6594,5154,2025-07-17,2025-07-31 10:30:30.563926
P92303123,电子产品_款式802,9620,1075,0.0858,445,2893,3.0,10069790.71,6013,7300,2025-07-13,2025-07-31 10:30:30.563926
P89663792,电子产品_款式803,4991,2348,0.142,423,916,3.1,2845975.59,1503,4421,2025-07-24,2025-07-31 10:30:30.563926
P61912299,服装鞋帽_款式804,4707,630,0.0336,465,2064,3.4,547129.06,326,2891,2025-07-17,2025-07-31 10:30:30.563926
P45987708,电子产品_款式805,7548,2209,0.2874,382,1327,3.6,3267406.8,4734,5707,2025-07-04,2025-07-31 10:30:30.563926
P95448418,家居用品_款式806,5276,1253,0.1214,259,1438,3.4,987230.24,3041,3506,2025-07-16,2025-07-31 10:30:30.563926
P50257521,食品饮料_款式807,9993,4591,0.2442,184,3058,4.8,2954722.7,755,7046,2025-07-10,2025-07-31 10:30:30.563926
P89929648,美妆个护_款式808,9043,3039,0.2413,241,1362,3.7,5392577.14,6869,7220,2025-07-12,2025-07-31 10:30:30.563926
